beta1,beta2,min_loss,final_loss,coupling_ratio_max,theoretical_regime,empirical_regime,stable_bound_b1,exist_bound_b1
0.2746938775510204,0.21591836734693876,1.4072659109602721e-27,2.6031479319837175e-14,221987398083.43033,II_spike,II_spike,0.21591836734693876,0.31675041368227413
0.2746938775510204,0.23551020408163262,3.384832367003672e-34,6.372833822467722e-15,8.930494989226331e+24,II_spike,II_spike,0.23551020408163262,0.33807051609020067
0.2746938775510204,0.25510204081632654,7.107364116707977e-50,2.598720243562234e-20,1.0075612990930208e+27,II_spike,I_stable,0.25510204081632654,0.35895123321356215
0.2746938775510204,0.2746938775510204,1.843e-321,1.843e-321,1.0418828857673958e+102,I_stable,I_stable,0.2746938775510204,0.3794344287204513
0.2746938775510204,0.29428571428571426,4.96e-321,4.96e-321,2.2300115363410415e+102,I_stable,I_stable,0.29428571428571426,0.39955529026532965
0.2746938775510204,0.31387755102040815,5.62e-321,5.62e-321,3.23157900379661e+102,I_stable,I_stable,0.31387755102040815,0.41934376641984905
0.2746938775510204,0.33346938775510204,6.077e-321,6.077e-321,2.648964096880472e+102,I_stable,I_stable,0.33346938775510204,0.4388256240669263
0.2746938775510204,0.35306122448979593,5.93e-321,5.93e-321,2.1040928319531952e+102,I_stable,I_stable,0.35306122448979593,0.45802324290480784
0.2746938775510204,0.3726530612244898,8.014e-321,8.014e-321,2.4954771188859565e+102,I_stable,I_stable,0.3726530612244898,0.4769562233715155
0.2746938775510204,0.39224489795918366,6.83e-321,6.83e-321,2.43115303200854e+102,I_stable,I_stable,0.39224489795918366,0.49564185930152915
0.2746938775510204,0.41183673469387755,7.347e-321,7.347e-321,1.863776970047437e+102,I_stable,I_stable,0.41183673469387755,0.5140955106577026
0.2746938775510204,0.43142857142857144,9.66e-321,9.66e-321,2.509786631668257e+102,I_stable,I_stable,0.43142857142857144,0.5323309012057498
0.2746938775510204,0.4510204081632653,8.034e-321,8.034e-321,2.263108604013666e+102,I_stable,I_stable,0.4510204081632653,0.5503603589627031
0.2746938775510204,0.47061224489795916,1.0746e-320,1.0746e-320,2.831415809126588e+102,I_stable,I_stable,0.47061224489795916,0.5681950124246583
0.2746938775510204,0.49020408163265305,8.577e-321,8.577e-321,2.973661810407418e+102,I_stable,I_stable,0.49020408163265305,0.5858449522056745
0.2746938775510204,0.509795918367347,0.0,0.0,3.402088665247371e+102,I_stable,I_stable,0.509795918367347,0.6033193653210811
0.2746938775510204,0.5293877551020408,0.0,0.0,2.7157533077112163e+102,I_stable,I_stable,0.5293877551020408,0.6206266476163069
0.2746938775510204,0.5489795918367347,0.0,0.0,3.4901022007936143e+102,I_stable,I_stable,0.5489795918367347,0.6377744985737119
0.2746938775510204,0.5685714285714285,0.0,0.0,3.3011249273046426e+102,I_stable,I_stable,0.5685714285714285,0.654770001788624
0.2746938775510204,0.5881632653061224,0.0,0.0,3.5294648071048413e+102,I_stable,I_stable,0.5881632653061224,0.6716196936990277
0.2746938775510204,0.6077551020408163,0.0,0.0,4.506825258904566e+102,I_stable,I_stable,0.6077551020408163,0.6883296226168335
0.2746938775510204,0.6273469387755102,0.0,0.0,4.3219661895452937e+102,I_stable,I_stable,0.6273469387755102,0.7049053996971941
0.2746938775510204,0.6469387755102041,0.0,0.0,5.047043910888415e+102,I_stable,I_stable,0.6469387755102041,0.7213522431638066
0.2746938775510204,0.666530612244898,0.0,0.0,6.544560686442794e+102,I_stable,I_stable,0.666530612244898,0.7376750168593522
0.2746938775510204,0.6861224489795918,0.0,0.0,6.820485913417459e+102,I_stable,I_stable,0.6861224489795918,0.753878263994344
0.2746938775510204,0.7057142857142857,0.0,0.0,8.457671855444889e+102,I_stable,I_stable,0.7057142857142857,0.7699662368122037
0.2746938775510204,0.7253061224489796,0.0,0.0,9.309641373945432e+102,I_stable,I_stable,0.7253061224489796,0.785942922764163
0.2746938775510204,0.7448979591836734,0.0,0.0,1.0244132754402998e+103,I_stable,I_stable,0.7448979591836734,0.8018120676876266
0.2746938775510204,0.7644897959183673,0.0,0.0,1.206599917709437e+103,I_stable,I_stable,0.7644897959183673,0.8175771964006852
0.2746938775510204,0.7840816326530612,0.0,0.0,1.4709753519243547e+103,I_stable,I_stable,0.7840816326530612,0.8332416310595315
0.2746938775510204,0.8036734693877551,0.0,0.0,1.7252111028644366e+103,I_stable,I_stable,0.8036734693877551,0.8488085075715106
0.2746938775510204,0.823265306122449,0.0,0.0,2.301606141422464e+103,I_stable,I_stable,0.823265306122449,0.8642807903120353
0.2746938775510204,0.8428571428571429,0.0,0.0,2.925369223485655e+103,I_stable,I_stable,0.8428571428571429,0.8796612853567701
0.2746938775510204,0.8624489795918368,0.0,0.0,3.8239064814759275e+103,I_stable,I_stable,0.8624489795918368,0.8949526524098372
0.2746938775510204,0.8820408163265305,0.0,0.0,5.2287676466295334e+103,I_stable,I_stable,0.8820408163265305,0.910157415583198
0.2746938775510204,0.9016326530612244,0.0,0.0,7.249844299354e+103,I_stable,I_stable,0.9016326530612244,0.9252779731608697
0.2746938775510204,0.9212244897959183,0.0,0.0,1.1488062235884917e+104,I_stable,I_stable,0.9212244897959183,0.9403166064635249
0.2746938775510204,0.9408163265306122,0.0,0.0,2.0796122964115386e+104,I_stable,I_stable,0.9408163265306122,0.9552754879136958
0.2746938775510204,0.9604081632653061,0.0,0.0,4.647874052372372e+104,I_stable,I_stable,0.9604081632653061,0.9701566883887878
0.2746938775510204,0.98,0.0,0.0,1.8473693577140465e+105,I_stable,I_stable,0.98,0.9849621839380145
0.29428571428571426,0.02,2.7702563247765064e-17,3.089400807013252e-15,85955.462413853,III_signgd,III_signgd,0.02,0.053182958969449884
0.29428571428571426,0.03959183673469388,1.7576474966830078e-21,2.50931188220279e-18,300802131473.63055,III_signgd,I_stable,0.03959183673469388,0.0887573316607622
0.29428571428571426,0.05918367346938776,1.4016316823348562e-20,6.495599905216556e-18,400825266.5715509,III_signgd,I_stable,0.05918367346938776,0.11999176412600944
0.29428571428571426,0.07877551020408163,2.11930243990992e-22,5.697755395080869e-14,270049135728.12015,III_signgd,II_spike,0.07877551020408163,0.14869399108610135
0.29428571428571426,0.09836734693877551,5.663671472018773e-25,4.733139045560835e-14,2618777017030388.0,III_signgd,II_spike,0.09836734693877551,0.17564598165422904
0.29428571428571426,0.11795918367346939,2.4191616881708612e-21,4.11950579892341e-14,9889717115.276857,III_signgd,II_spike,0.11795918367346939,0.20127916346199196
0.29428571428571426,0.13755102040816325,4.39454219112495e-20,7.192873439842039e-18,818665525.4798712,III_signgd,I_stable,0.13755102040816325,0.2258644406312193
0.29428571428571426,0.1571428571428571,9.358048211164303e-25,1.9221006447922383e-17,5066133027786.188,III_signgd,II_spike,0.1571428571428571,0.24958643848936826
0.29428571428571426,0.176734693877551,6.189447998125435e-20,3.110090873835137e-14,1037082.5523322735,III_signgd,II_spike,0.176734693877551,0.27257835044093476
0.29428571428571426,0.1963265306122449,6.981488120105684e-20,6.961780710184254e-17,11451501.712202087,II_spike,II_spike,0.1963265306122449,0.29494038580671944
0.29428571428571426,0.21591836734693876,1.611654807737784e-22,1.1294384470753767e-16,44685564797.03676,II_spike,II_spike,0.21591836734693876,0.31675041368227413
0.29428571428571426,0.23551020408163262,3.974386856156509e-23,2.5351231974687728e-14,89866372.50929688,II_spike,II_spike,0.23551020408163262,0.33807051609020067
0.29428571428571426,0.25510204081632654,9.560597893217527e-36,2.6955763591261777e-16,1.5864591542650343e+20,II_spike,II_spike,0.25510204081632654,0.35895123321356215
0.29428571428571426,0.2746938775510204,4.8153019440160925e-53,1.780113118436278e-14,3.259424890732319e+28,II_spike,II_spike,0.2746938775510204,0.3794344287204513
0.29428571428571426,0.29428571428571426,1.843e-321,1.843e-321,1.8602738587406202e+102,I_stable,I_stable,0.29428571428571426,0.39955529026532965
0.29428571428571426,0.31387755102040815,3.686e-321,3.686e-321,3.7549776885166124e+102,I_stable,I_stable,0.31387755102040815,0.41934376641984905
0.29428571428571426,0.33346938775510204,4.51e-321,4.51e-321,2.9344826563375223e+102,I_stable,I_stable,0.33346938775510204,0.4388256240669263
0.29428571428571426,0.35306122448979593,4.73e-321,4.73e-321,2.2500550415470227e+102,I_stable,I_stable,0.35306122448979593,0.45802324290480784
0.29428571428571426,0.3726530612244898,7.62e-321,7.62e-321,2.598495746637926e+102,I_stable,I_stable,0.3726530612244898,0.4769562233715155
0.29428571428571426,0.39224489795918366,6.196e-321,6.196e-321,2.4794328044306843e+102,I_stable,I_stable,0.39224489795918366,0.49564185930152915
0.29428571428571426,0.41183673469387755,6.57e-321,6.57e-321,2.91439579383432e+102,I_stable,I_stable,0.41183673469387755,0.5140955106577026
0.29428571428571426,0.43142857142857144,8.784e-321,8.784e-321,2.4856057864259144e+102,I_stable,I_stable,0.43142857142857144,0.5323309012057498
0.29428571428571426,0.4510204081632653,7.604e-321,7.604e-321,2.2183678564455693e+102,I_stable,I_stable,0.4510204081632653,0.5503603589627031
0.29428571428571426,0.47061224489795916,7.495e-321,7.495e-321,2.753135110813431e+102,I_stable,I_stable,0.47061224489795916,0.5681950124246583
0.29428571428571426,0.49020408163265305,1.0025e-320,1.0025e-320,2.8717360771894375e+102,I_stable,I_stable,0.49020408163265305,0.5858449522056745
0.29428571428571426,0.509795918367347,0.0,0.0,3.2689076826749563e+102,I_stable,I_stable,0.509795918367347,0.6033193653210811
0.29428571428571426,0.5293877551020408,0.0,0.0,3.571723733602984e+102,I_stable,I_stable,0.5293877551020408,0.6206266476163069
0.29428571428571426,0.5489795918367347,0.0,0.0,3.3297615876615546e+102,I_stable,I_stable,0.5489795918367347,0.6377744985737119
0.29428571428571426,0.5685714285714285,0.0,0.0,4.168151857631704e+102,I_stable,I_stable,0.5685714285714285,0.654770001788624
0.29428571428571426,0.5881632653061224,0.0,0.0,4.375323457981636e+102,I_stable,I_stable,0.5881632653061224,0.6716196936990277
0.29428571428571426,0.6077551020408163,0.0,0.0,4.279359976526177e+102,I_stable,I_stable,0.6077551020408163,0.6883296226168335
0.29428571428571426,0.6273469387755102,0.0,0.0,5.179021679053125e+102,I_stable,I_stable,0.6273469387755102,0.7049053996971941
0.29428571428571426,0.6469387755102041,0.0,0.0,5.957526831542401e+102,I_stable,I_stable,0.6469387755102041,0.7213522431638066
0.29428571428571426,0.666530612244898,0.0,0.0,6.213750525249697e+102,I_stable,I_stable,0.666530612244898,0.7376750168593522
0.29428571428571426,0.6861224489795918,0.0,0.0,6.482849469001649e+102,I_stable,I_stable,0.6861224489795918,0.753878263994344
0.29428571428571426,0.7057142857142857,0.0,0.0,8.049698925430132e+102,I_stable,I_stable,0.7057142857142857,0.7699662368122037
0.29428571428571426,0.7253061224489796,0.0,0.0,8.873458154551243e+102,I_stable,I_stable,0.7253061224489796,0.785942922764163
0.29428571428571426,0.7448979591836734,0.0,0.0,1.133026843028585e+103,I_stable,I_stable,0.7448979591836734,0.8018120676876266
0.29428571428571426,0.7644897959183673,0.0,0.0,1.3198817163200506e+103,I_stable,I_stable,0.7644897959183673,0.8175771964006852
0.29428571428571426,0.7840816326530612,0.0,0.0,1.4101013710926371e+103,I_stable,I_stable,0.7840816326530612,0.8332416310595315
0.29428571428571426,0.8036734693877551,0.0,0.0,1.848777905800255e+103,I_stable,I_stable,0.8036734693877551,0.8488085075715106
0.29428571428571426,0.823265306122449,0.0,0.0,2.2175068642523827e+103,I_stable,I_stable,0.823265306122449,0.8642807903120353
0.29428571428571426,0.8428571428571429,0.0,0.0,2.8262532719684537e+103,I_stable,I_stable,0.8428571428571429,0.8796612853567701
0.29428571428571426,0.8624489795918368,0.0,0.0,3.7061587329900736e+103,I_stable,I_stable,0.8624489795918368,0.8949526524098372
0.29428571428571426,0.8820408163265305,0.0,0.0,5.08452232692588e+103,I_stable,I_stable,0.8820408163265305,0.910157415583198
0.29428571428571426,0.9016326530612244,0.0,0.0,7.452776896474103e+103,I_stable,I_stable,0.9016326530612244,0.9252779731608697
0.29428571428571426,0.9212244897959183,0.0,0.0,1.1728950794098262e+104,I_stable,I_stable,0.9212244897959183,0.9403166064635249
0.29428571428571426,0.9408163265306122,0.0,0.0,2.0456824275096295e+104,I_stable,I_stable,0.9408163265306122,0.9552754879136958
0.29428571428571426,0.9604081632653061,0.0,0.0,4.687815400548591e+104,I_stable,I_stable,0.9604081632653061,0.9701566883887878
0.29428571428571426,0.98,0.0,0.0,1.8344700274837283e+105,I_stable,I_stable,0.98,0.9849621839380145
0.31387755102040815,0.02,7.915554132335594e-16,1.6108681231551246e-12,1007.5077005769247,III_signgd,III_signgd,0.02,0.053182958969449884
0.31387755102040815,0.03959183673469388,6.176221700231217e-19,1.2555778752604867e-13,4958868.3627596395,III_signgd,II_spike,0.03959183673469388,0.0887573316607622
0.31387755102040815,0.05918367346938776,2.40591850450115e-19,2.160492871563922e-17,4178111.774545352,III_signgd,II_spike,0.05918367346938776,0.11999176412600944
0.31387755102040815,0.07877551020408163,2.0824425253860865e-22,5.5781886025923993e-14,266301892374.78653,III_signgd,II_spike,0.07877551020408163,0.14869399108610135
0.31387755102040815,0.09836734693877551,4.758241680509384e-30,4.597068307964289e-14,8.47906983850661e+22,III_signgd,II_spike,0.09836734693877551,0.17564598165422904
0.31387755102040815,0.11795918367346939,1.427380336337143e-23,3.985654229922529e-14,23358395726725.2,III_signgd,II_spike,0.11795918367346939,0.20127916346199196
0.31387755102040815,0.13755102040816325,3.000718977997166e-19,3.564597564206829e-14,6252569.205846087,III_signgd,II_spike,0.13755102040816325,0.2258644406312193
0.31387755102040815,0.1571428571428571,6.884958775643974e-20,6.5545889466674505e-18,80203653.46326572,III_signgd,I_stable,0.1571428571428571,0.24958643848936826
0.31387755102040815,0.176734693877551,6.967216852635548e-19,3.0146329279852604e-14,3713219.1418498014,III_signgd,II_spike,0.176734693877551,0.27257835044093476
0.31387755102040815,0.1963265306122449,4.343620092664926e-22,2.8212853549525743e-14,188598047.23203814,III_signgd,II_spike,0.1963265306122449,0.29494038580671944
0.31387755102040815,0.21591836734693876,6.19417641890583e-22,2.659723016136161e-14,2069611286.947563,II_spike,II_spike,0.21591836734693876,0.31675041368227413
0.31387755102040815,0.23551020408163262,4.6705533112365355e-27,2.5197745414862974e-14,2161530995961986.2,II_spike,II_spike,0.23551020408163262,0.33807051609020067
0.31387755102040815,0.25510204081632654,5.356452177026874e-31,1.1847164096306053e-16,1101168135086068.1,II_spike,II_spike,0.25510204081632654,0.35895123321356215
0.31387755102040815,0.2746938775510204,4.307816326668703e-35,2.273790790652251e-14,1.1807755819072242e+19,II_spike,II_spike,0.2746938775510204,0.3794344287204513
0.31387755102040815,0.29428571428571426,7.997541188562403e-60,2.432006672333217e-16,1.1139058902761769e+28,II_spike,II_spike,0.29428571428571426,0.39955529026532965
0.31387755102040815,0.31387755102040815,2.164e-321,2.164e-321,1.4809702400522808e+102,I_stable,I_stable,0.31387755102040815,0.41934376641984905
0.31387755102040815,0.33346938775510204,3.45e-321,3.45e-321,3.497040402766556e+102,I_stable,I_stable,0.33346938775510204,0.4388256240669263
0.31387755102040815,0.35306122448979593,5.504e-321,5.504e-321,2.5543631068120375e+102,I_stable,I_stable,0.35306122448979593,0.45802324290480784
0.31387755102040815,0.3726530612244898,4.66e-321,4.66e-321,2.8446708877284014e+102,I_stable,I_stable,0.3726530612244898,0.4769562233715155
0.31387755102040815,0.39224489795918366,6.4e-321,6.4e-321,2.63951918606288e+102,I_stable,I_stable,0.39224489795918366,0.49564185930152915
0.31387755102040815,0.41183673469387755,7.17e-321,7.17e-321,3.0355323747398133e+102,I_stable,I_stable,0.41183673469387755,0.5140955106577026
0.31387755102040815,0.43142857142857144,6.57e-321,6.57e-321,2.5442130266901674e+102,I_stable,I_stable,0.43142857142857144,0.5323309012057498
0.31387755102040815,0.4510204081632653,8.043e-321,8.043e-321,3.334205045783918e+102,I_stable,I_stable,0.4510204081632653,0.5503603589627031
0.31387755102040815,0.47061224489795916,7.115e-321,7.115e-321,2.747537229669278e+102,I_stable,I_stable,0.47061224489795916,0.5681950124246583
0.31387755102040815,0.49020408163265305,9.224e-321,9.224e-321,2.840153084258204e+102,I_stable,I_stable,0.49020408163265305,0.5858449522056745
0.31387755102040815,0.509795918367347,0.0,0.0,3.2079075035876334e+102,I_stable,I_stable,0.509795918367347,0.6033193653210811
0.31387755102040815,0.5293877551020408,0.0,0.0,3.4851179549476546e+102,I_stable,I_stable,0.5293877551020408,0.6206266476163069
0.31387755102040815,0.5489795918367347,0.0,0.0,4.3621470689977663e+102,I_stable,I_stable,0.5489795918367347,0.6377744985737119
0.31387755102040815,0.5685714285714285,0.0,0.0,4.0311909744246496e+102,I_stable,I_stable,0.5685714285714285,0.654770001788624
0.31387755102040815,0.5881632653061224,0.0,0.0,4.217468929240116e+102,I_stable,I_stable,0.5881632653061224,0.6716196936990277
0.31387755102040815,0.6077551020408163,0.0,0.0,5.280580849958445e+102,I_stable,I_stable,0.6077551020408163,0.6883296226168335
0.31387755102040815,0.6273469387755102,0.0,0.0,4.97483369377891e+102,I_stable,I_stable,0.6273469387755102,0.7049053996971941
0.31387755102040815,0.6469387755102041,0.0,0.0,5.715793045655554e+102,I_stable,I_stable,0.6469387755102041,0.7213522431638066
0.31387755102040815,0.666530612244898,0.0,0.0,5.958596716067261e+102,I_stable,I_stable,0.666530612244898,0.7376750168593522
0.31387755102040815,0.6861224489795918,0.0,0.0,7.502330979114723e+102,I_stable,I_stable,0.6861224489795918,0.753878263994344
0.31387755102040815,0.7057142857142857,0.0,0.0,7.717270725801738e+102,I_stable,I_stable,0.7057142857142857,0.7699662368122037
0.31387755102040815,0.7253061224489796,0.0,0.0,9.99469922233658e+102,I_stable,I_stable,0.7253061224489796,0.785942922764163
0.31387755102040815,0.7448979591836734,0.0,0.0,1.0882320014010814e+103,I_stable,I_stable,0.7448979591836734,0.8018120676876266
0.31387755102040815,0.7644897959183673,0.0,0.0,1.2689881733988557e+103,I_stable,I_stable,0.7644897959183673,0.8175771964006852
0.31387755102040815,0.7840816326530612,0.0,0.0,1.5337782439163611e+103,I_stable,I_stable,0.7840816326530612,0.8332416310595315
0.31387755102040815,0.8036734693877551,0.0,0.0,1.783799284597324e+103,I_stable,I_stable,0.8036734693877551,0.8488085075715106
0.31387755102040815,0.823265306122449,0.0,0.0,2.363673922074491e+103,I_stable,I_stable,0.823265306122449,0.8642807903120353
0.31387755102040815,0.8428571428571429,0.0,0.0,2.983612430778655e+103,I_stable,I_stable,0.8428571428571429,0.8796612853567701
0.31387755102040815,0.8624489795918368,0.0,0.0,3.877476731647898e+103,I_stable,I_stable,0.8624489795918368,0.8949526524098372
0.31387755102040815,0.8820408163265305,0.0,0.0,5.277784995189334e+103,I_stable,I_stable,0.8820408163265305,0.910157415583198
0.31387755102040815,0.9016326530612244,0.0,0.0,7.286685675486548e+103,I_stable,I_stable,0.9016326530612244,0.9252779731608697
0.31387755102040815,0.9212244897959183,0.0,0.0,1.1504515377662962e+104,I_stable,I_stable,0.9212244897959183,0.9403166064635249
0.31387755102040815,0.9408163265306122,0.0,0.0,2.076904838048174e+104,I_stable,I_stable,0.9408163265306122,0.9552754879136958
0.31387755102040815,0.9604081632653061,0.0,0.0,4.633631993902877e+104,I_stable,I_stable,0.9604081632653061,0.9701566883887878
0.31387755102040815,0.98,0.0,0.0,1.8411368964507454e+105,I_stable,I_stable,0.98,0.9849621839380145
0.33346938775510204,0.02,6.071685270006367e-20,1.808858601507176e-12,2219161472.2128167,III_signgd,II_spike,0.02,0.053182958969449884
0.33346938775510204,0.03959183673469388,2.735399053743113e-22,8.378620975720328e-16,360034104840.1057,III_signgd,II_spike,0.03959183673469388,0.0887573316607622
0.33346938775510204,0.05918367346938776,2.3934804373678514e-18,1.832605375323628e-12,5484136.8906156,III_signgd,II_spike,0.05918367346938776,0.11999176412600944
0.33346938775510204,0.07877551020408163,3.320555649357375e-21,3.11233103149326e-18,10353631769.571001,III_signgd,I_stable,0.07877551020408163,0.14869399108610135
0.33346938775510204,0.09836734693877551,8.557704297004965e-26,3.927652077146252e-20,2.615664650666732e+16,III_signgd,I_stable,0.09836734693877551,0.17564598165422904
0.33346938775510204,0.11795918367346939,1.4153277242625908e-24,3.8147169016684154e-14,481176895068056.9,III_signgd,II_spike,0.11795918367346939,0.20127916346199196
0.33346938775510204,0.13755102040816325,6.869255884145531e-23,3.402229463617576e-14,2120403961664.7925,III_signgd,II_spike,0.13755102040816325,0.2258644406312193
0.33346938775510204,0.1571428571428571,1.990968001789538e-24,3.1027426525031927e-14,406407708029210.94,III_signgd,II_spike,0.1571428571428571,0.24958643848936826
0.33346938775510204,0.176734693877551,4.945017058416906e-19,5.577065780711434e-18,48167156.95450633,III_signgd,I_stable,0.176734693877551,0.27257835044093476
0.33346938775510204,0.1963265306122449,5.892219196812817e-19,2.6937872769238973e-14,176887232.28333774,III_signgd,II_spike,0.1963265306122449,0.29494038580671944
0.33346938775510204,0.21591836734693876,5.24824260836851e-19,2.2716587888570757e-17,9881110.929381244,III_signgd,II_spike,0.21591836734693876,0.31675041368227413
0.33346938775510204,0.23551020408163262,1.6762179169568236e-20,3.730513498712863e-17,2259467.127479062,II_spike,II_spike,0.23551020408163262,0.33807051609020067
0.33346938775510204,0.25510204081632654,8.33159680572138e-22,5.679999052362241e-17,306305051992.98596,II_spike,II_spike,0.25510204081632654,0.35895123321356215
0.33346938775510204,0.2746938775510204,8.595281992311672e-32,2.2212752936947017e-14,6.548391255399167e+23,II_spike,II_spike,0.2746938775510204,0.3794344287204513
0.33346938775510204,0.29428571428571426,1.0564008752743317e-33,2.134934474135218e-14,6862304416933219.0,II_spike,II_spike,0.29428571428571426,0.39955529026532965
0.33346938775510204,0.31387755102040815,6.0881708997621835e-59,2.052954407361112e-14,1.011824764740554e+26,II_spike,II_spike,0.31387755102040815,0.41934376641984905
0.33346938775510204,0.33346938775510204,2.564e-321,2.564e-321,2.7168272201099505e+102,I_stable,I_stable,0.33346938775510204,0.4388256240669263
0.33346938775510204,0.35306122448979593,3.31e-321,3.31e-321,5.253332401686573e+102,I_stable,I_stable,0.35306122448979593,0.45802324290480784
0.33346938775510204,0.3726530612244898,4.83e-321,4.83e-321,3.3075243848428593e+102,I_stable,I_stable,0.3726530612244898,0.4769562233715155
0.33346938775510204,0.39224489795918366,4.32e-321,4.32e-321,2.956208046749511e+102,I_stable,I_stable,0.39224489795918366,0.49564185930152915
0.33346938775510204,0.41183673469387755,4.93e-321,4.93e-321,3.302345242527101e+102,I_stable,I_stable,0.41183673469387755,0.5140955106577026
0.33346938775510204,0.43142857142857144,6.843e-321,6.843e-321,2.7050407458895054e+102,I_stable,I_stable,0.43142857142857144,0.5323309012057498
0.33346938775510204,0.4510204081632653,5.78e-321,5.78e-321,3.480538187945983e+102,I_stable,I_stable,0.4510204081632653,0.5503603589627031
0.33346938775510204,0.47061224489795916,8.034e-321,8.034e-321,2.824710162216182e+102,I_stable,I_stable,0.47061224489795916,0.5681950124246583
0.33346938775510204,0.49020408163265305,6.49e-321,6.49e-321,4.11940620527659e+102,I_stable,I_stable,0.49020408163265305,0.5858449522056745
0.33346938775510204,0.509795918367347,0.0,0.0,3.2246198612387966e+102,I_stable,I_stable,0.509795918367347,0.6033193653210811
0.33346938775510204,0.5293877551020408,0.0,0.0,3.473358472477357e+102,I_stable,I_stable,0.5293877551020408,0.6206266476163069
0.33346938775510204,0.5489795918367347,0.0,0.0,4.3187217763970283e+102,I_stable,I_stable,0.5489795918367347,0.6377744985737119
0.33346938775510204,0.5685714285714285,0.0,0.0,3.966585202065426e+102,I_stable,I_stable,0.5685714285714285,0.654770001788624
0.33346938775510204,0.5881632653061224,0.0,0.0,4.1321980322319184e+102,I_stable,I_stable,0.5881632653061224,0.6716196936990277
0.33346938775510204,0.6077551020408163,0.0,0.0,5.151952604611602e+102,I_stable,I_stable,0.6077551020408163,0.6883296226168335
0.33346938775510204,0.6273469387755102,0.0,0.0,6.110862192936577e+102,I_stable,I_stable,0.6273469387755102,0.7049053996971941
0.33346938775510204,0.6469387755102041,0.0,0.0,5.548094976611546e+102,I_stable,I_stable,0.6469387755102041,0.7213522431638066
0.33346938775510204,0.666530612244898,0.0,0.0,7.07096839704842e+102,I_stable,I_stable,0.666530612244898,0.7376750168593522
0.33346938775510204,0.6861224489795918,0.0,0.0,7.261020429550304e+102,I_stable,I_stable,0.6861224489795918,0.753878263994344
0.33346938775510204,0.7057142857142857,0.0,0.0,8.884720082602484e+102,I_stable,I_stable,0.7057142857142857,0.7699662368122037
0.33346938775510204,0.7253061224489796,0.0,0.0,9.66717541323097e+102,I_stable,I_stable,0.7253061224489796,0.785942922764163
0.33346938775510204,0.7448979591836734,0.0,0.0,1.0522111729949436e+103,I_stable,I_stable,0.7448979591836734,0.8018120676876266
0.33346938775510204,0.7644897959183673,0.0,0.0,1.2279682422393879e+103,I_stable,I_stable,0.7644897959183673,0.8175771964006852
0.33346938775510204,0.7840816326530612,0.0,0.0,1.485123127174916e+103,I_stable,I_stable,0.7840816326530612,0.8332416310595315
0.33346938775510204,0.8036734693877551,0.0,0.0,1.9295204835666523e+103,I_stable,I_stable,0.8036734693877551,0.8488085075715106
0.33346938775510204,0.823265306122449,0.0,0.0,2.2944695646536932e+103,I_stable,I_stable,0.823265306122449,0.8642807903120353
0.33346938775510204,0.8428571428571429,0.0,0.0,2.901864997703591e+103,I_stable,I_stable,0.8428571428571429,0.8796612853567701
0.33346938775510204,0.8624489795918368,0.0,0.0,3.777313324227729e+103,I_stable,I_stable,0.8624489795918368,0.8949526524098372
0.33346938775510204,0.8820408163265305,0.0,0.0,5.154657696395063e+103,I_stable,I_stable,0.8820408163265305,0.910157415583198
0.33346938775510204,0.9016326530612244,0.0,0.0,7.514413653107863e+103,I_stable,I_stable,0.9016326530612244,0.9252779731608697
0.33346938775510204,0.9212244897959183,0.0,0.0,1.1770227484262219e+104,I_stable,I_stable,0.9212244897959183,0.9403166064635249
0.33346938775510204,0.9408163265306122,0.0,0.0,2.1097875408394303e+104,I_stable,I_stable,0.9408163265306122,0.9552754879136958
0.33346938775510204,0.9604081632653061,0.0,0.0,4.6793212918059145e+104,I_stable,I_stable,0.9604081632653061,0.9701566883887878
0.33346938775510204,0.98,0.0,0.0,1.8484340596420814e+105,I_stable,I_stable,0.98,0.9849621839380145
0.35306122448979593,0.02,1.7419095120550983e-14,6.572446257524099e-12,23.235291856432266,III_signgd,III_signgd,0.02,0.053182958969449884
0.35306122448979593,0.03959183673469388,2.001997889336231e-22,1.3077646162642142e-13,1318211168276097.8,III_signgd,II_spike,0.03959183673469388,0.0887573316607622
0.35306122448979593,0.05918367346938776,4.344698050215236e-22,1.0512745294424185e-16,21639220048492.9,III_signgd,II_spike,0.05918367346938776,0.11999176412600944
0.35306122448979593,0.07877551020408163,1.4788574239270757e-16,1.2713724235074645e-13,11769.44733068357,III_signgd,III_signgd,0.07877551020408163,0.14869399108610135
0.35306122448979593,0.09836734693877551,6.96162921118277e-24,5.276704861199222e-19,48660965586408.8,III_signgd,I_stable,0.09836734693877551,0.17564598165422904
0.35306122448979593,0.11795918367346939,5.671716421277877e-27,1.3118934782447267e-21,1.53058372878688e+18,III_signgd,I_stable,0.11795918367346939,0.20127916346199196
0.35306122448979593,0.13755102040816325,1.7108203238995813e-29,1.1837168610552248e-20,1.101525510313404e+22,III_signgd,I_stable,0.13755102040816325,0.2258644406312193
0.35306122448979593,0.1571428571428571,3.498286478237149e-20,1.566323846808646e-19,277299988.739026,III_signgd,I_stable,0.1571428571428571,0.24958643848936826
0.35306122448979593,0.176734693877551,1.141496804745635e-29,4.893246962934526e-22,1.9113551897940663e+22,III_signgd,I_stable,0.176734693877551,0.27257835044093476
